Customer_ID,Order_ID,Order_Date,Region,Customer_Segment,Quantity,Price_per_Unit,Revenue,COGS,Marketing_Cost,Profit
CUST-9208,ORD-270,2023-07-08,Europe,Mid Value,4,164.81,659.25,390.63,9.98,258.65
CUST-8339,ORD-271,2022-09-12,Asia,Mid Value,5,57.7,288.49,131.39,59.07,98.03
CUST-3205,ORD-272,2022-04-24,Asia,High Value,5,195.57,977.83,486.3,42.52,449.01
CUST-2069,ORD-273,2023-02-01,Europe,Mid Value,5,213.04,1065.18,704.55,18.12,342.51
CUST-4444,ORD-274,2022-06-23,Europe,High Value,5,149.73,748.65,433.36,11.38,303.91
CUST-2060,ORD-275,2022-09-12,North America,Mid Value,5,123.43,617.16,341.53,21.96,253.68
CUST-3327,ORD-276,2023-04-11,Africa,Mid Value,4,190.64,762.58,514.77,74.06,173.75
CUST-4420,ORD-277,2022-10-04,Asia,Mid Value,5,326.92,1634.6,766.2,55.82,812.58
CUST-1301,ORD-278,2023-04-09,Asia,Low Value,4,475.54,1902.15,1294.56,23.17,584.42
CUST-1606,ORD-279,2023-05-17,North America,Low Value,4,357.81,1431.26,654.01,72.03,705.22
CUST-4170,ORD-280,2023-03-17,Africa,Low Value,4,394.21,1576.84,931.39,15.24,630.21
CUST-1699,ORD-281,2022-03-10,North America,High Value,3,166.91,500.74,294.82,56.63,149.28
CUST-6088,ORD-282,2023-05-24,Asia,High Value,1,70.25,70.25,42.84,36.86,-9.45
CUST-1190,ORD-283,2022-11-22,Asia,Low Value,2,159.93,319.85,146.3,25.12,148.43
CUST-1980,ORD-284,2022-03-08,Europe,Low Value,3,213.27,639.82,372.78,24.67,242.37
CUST-3975,ORD-285,2022-10-31,Europe,Mid Value,1,351.14,351.14,167.99,42.56,140.59
CUST-7102,ORD-286,2023-04-29,Africa,Mid Value,3,470.89,1412.68,690.79,74.86,647.02
CUST-2184,ORD-287,2023-07-02,Asia,High Value,4,408.46,1633.84,823.19,60.67,749.97
CUST-4327,ORD-288,2023-02-21,Asia,High Value,4,147.87,591.49,356.84,54.66,179.99
CUST-4394,ORD-289,2022-06-08,Europe,Mid Value,5,413.74,2068.72,1132.67,70.66,865.39
CUST-9319,ORD-290,2022-05-29,North America,High Value,4,217.64,870.55,410.32,47.78,412.46
CUST-2816,ORD-291,2022-01-27,North America,Low Value,3,104.21,312.63,163.27,19.4,129.96
CUST-6854,ORD-292,2023-08-07,Asia,Mid Value,2,241.4,482.8,226.51,78.29,178.01
CUST-7709,ORD-293,2022-09-05,Asia,Mid Value,4,290.35,1161.38,715.45,45.11,400.83
CUST-1569,ORD-294,2022-04-11,Africa,High Value,1,386.43,386.43,227.75,28.65,130.04
CUST-6442,ORD-295,2023-12-03,Africa,Mid Value,3,187.95,563.85,311.2,63.36,189.29
CUST-2895,ORD-296,2022-04-06,Europe,Mid Value,1,90.45,90.45,61.68,39.8,-11.03
CUST-3733,ORD-297,2023-01-19,Asia,Low Value,5,65.29,326.45,189.24,5.93,131.28
CUST-4863,ORD-298,2022-10-09,North America,Mid Value,5,73.97,369.87,248.51,29.0,92.36
CUST-8455,ORD-299,2022-11-18,Africa,Mid Value,2,476.01,952.02,566.24,39.29,346.5
CUST-5014,ORD-300,2023-01-31,Europe,Mid Value,3,476.84,1430.52,778.49,32.95,619.09
CUST-2686,ORD-301,2022-10-05,Europe,Mid Value,2,485.0,970.01,567.21,46.38,356.41
CUST-4009,ORD-302,2023-06-13,North America,Low Value,1,165.19,165.19,80.61,18.75,65.83
CUST-8806,ORD-303,2022-09-20,Africa,Mid Value,2,111.97,223.95,138.56,47.93,37.46
CUST-1154,ORD-304,2023-09-11,North America,Low Value,1,490.84,490.84,341.39,78.99,70.45
CUST-2409,ORD-305,2023-08-03,Europe,Low Value,2,494.37,988.73,506.09,61.54,421.1
CUST-1784,ORD-306,2023-10-02,Asia,Low Value,5,57.61,288.04,152.89,56.34,78.81
CUST-9096,ORD-307,2022-10-20,North America,High Value,3,381.21,1143.64,630.74,20.05,492.85
CUST-8560,ORD-308,2022-10-21,Europe,High Value,2,158.56,317.12,181.03,48.63,87.45
CUST-8343,ORD-309,2023-08-31,Asia,Mid Value,1,456.46,456.46,287.47,66.48,102.52
CUST-8206,ORD-310,2023-01-30,Asia,Low Value,3,62.83,188.48,91.26,23.05,74.18
CUST-6596,ORD-311,2023-05-28,Africa,High Value,5,446.52,2232.59,1173.48,11.51,1047.59
CUST-6801,ORD-312,2022-06-29,Africa,Mid Value,5,21.26,106.29,62.14,54.63,-10.49
CUST-3806,ORD-313,2023-11-24,Europe,High Value,4,270.55,1082.2,646.5,55.52,380.18
CUST-1537,ORD-314,2022-08-23,North America,Low Value,3,181.07,543.21,317.32,65.33,160.56
CUST-6986,ORD-315,2022-12-03,Asia,Mid Value,2,225.12,450.24,251.63,52.22,146.4
CUST-2841,ORD-316,2022-01-08,Africa,Low Value,5,228.22,1141.08,716.45,68.61,356.03
CUST-9716,ORD-317,2023-03-19,Africa,Low Value,2,333.73,667.46,334.48,24.96,308.03
CUST-7971,ORD-318,2023-06-23,North America,High Value,2,31.09,62.17,32.37,7.65,22.15
CUST-6625,ORD-319,2023-10-20,Africa,Mid Value,1,351.85,351.85,197.43,59.96,94.46
CUST-3950,ORD-320,2022-04-01,Europe,Mid Value,2,30.66,61.31,38.25,33.95,-10.89
CUST-8992,ORD-321,2022-09-29,North America,Mid Value,4,108.93,435.73,205.05,20.72,209.96
CUST-5780,ORD-322,2022-01-05,Asia,High Value,3,311.24,933.71,447.17,8.87,477.67
CUST-3368,ORD-323,2023-08-17,Europe,Mid Value,3,61.49,184.47,119.09,61.65,3.72
CUST-7655,ORD-324,2022-08-07,Asia,High Value,1,495.63,495.63,255.37,66.97,173.29
CUST-9173,ORD-325,2022-04-28,Asia,Mid Value,4,396.5,1586.02,1095.73,34.18,456.11
CUST-5495,ORD-326,2023-08-16,Africa,High Value,4,358.72,1434.88,990.57,71.38,372.93
CUST-7002,ORD-327,2023-08-05,Europe,Mid Value,3,148.49,445.46,276.85,36.17,132.45
CUST-7614,ORD-328,2022-04-25,Europe,High Value,4,43.31,173.24,109.01,76.37,-12.13
CUST-6919,ORD-329,2022-09-20,North America,Low Value,5,489.81,2449.07,1500.67,78.74,869.66
CUST-1853,ORD-330,2022-11-02,Europe,Low Value,2,90.97,181.93,89.94,66.32,25.68
CUST-5146,ORD-331,2023-10-16,North America,Low Value,2,418.67,837.34,481.57,24.22,331.56
CUST-4769,ORD-332,2023-02-26,Europe,Mid Value,3,114.81,344.43,223.27,32.47,88.68
CUST-1574,ORD-333,2022-07-26,Asia,High Value,3,199.57,598.7,385.36,44.95,168.38
CUST-2148,ORD-334,2023-09-15,North America,Low Value,4,352.92,1411.69,952.46,29.65,429.58
CUST-7293,ORD-335,2022-10-30,Europe,Mid Value,1,473.78,473.78,319.89,66.42,87.46
CUST-7457,ORD-336,2022-04-22,North America,High Value,3,29.5,88.49,45.6,74.57,-31.68
CUST-8509,ORD-337,2023-02-21,Africa,Low Value,3,145.17,435.51,274.56,78.93,82.02
CUST-5777,ORD-338,2023-07-09,Africa,Low Value,3,387.18,1161.55,711.84,30.22,419.49
CUST-4854,ORD-339,2022-10-12,North America,Mid Value,4,103.23,412.92,277.26,25.27,110.39
CUST-3491,ORD-340,2023-10-02,North America,High Value,5,73.5,367.49,182.23,17.08,168.18
CUST-4124,ORD-341,2022-07-04,Asia,Mid Value,3,42.17,126.51,80.32,8.56,37.62
CUST-6691,ORD-342,2022-08-09,Europe,Low Value,5,261.2,1305.98,725.9,18.28,561.8
CUST-4051,ORD-343,2023-03-20,Africa,Mid Value,4,388.51,1554.05,852.58,26.34,675.13
CUST-1004,ORD-344,2022-04-27,Africa,Mid Value,1,481.63,481.63,221.04,34.33,226.26
CUST-6222,ORD-345,2022-03-11,Europe,Low Value,2,148.39,296.79,204.89,13.23,78.67
CUST-6315,ORD-346,2022-03-11,Africa,Low Value,2,78.26,156.52,96.88,66.52,-6.88
CUST-5869,ORD-347,2023-09-14,Africa,High Value,2,213.23,426.45,254.88,51.43,120.14
CUST-1876,ORD-348,2023-03-03,North America,High Value,2,46.61,93.22,47.8,47.2,-1.78
CUST-8027,ORD-349,2023-10-06,Africa,Low Value,4,179.05,716.21,440.19,45.9,230.12
CUST-5142,ORD-350,2023-07-22,Africa,Low Value,2,328.68,657.36,451.21,26.75,179.4
CUST-7966,ORD-351,2023-03-19,Africa,High Value,4,100.72,402.88,197.74,75.32,129.82
CUST-8079,ORD-352,2023-08-24,Europe,Mid Value,1,323.3,323.3,225.0,22.38,75.92
CUST-8987,ORD-353,2022-05-17,Asia,Low Value,3,486.54,1459.61,812.79,55.15,591.66
CUST-7799,ORD-354,2023-05-19,North America,Low Value,3,434.82,1304.45,906.01,23.98,374.45
CUST-5465,ORD-355,2022-05-11,Asia,Mid Value,3,191.28,573.84,349.16,79.22,145.46
CUST-1635,ORD-356,2022-08-06,Africa,High Value,4,222.32,889.27,472.23,73.37,343.67
CUST-2693,ORD-357,2023-11-19,Africa,High Value,4,221.27,885.1,481.15,24.84,379.11
CUST-5752,ORD-358,2022-06-20,Africa,Mid Value,4,432.75,1731.01,904.69,79.06,747.26
CUST-9311,ORD-359,2023-04-20,Asia,Low Value,1,497.04,497.04,265.27,51.95,179.82
CUST-1830,ORD-360,2023-09-04,Europe,Mid Value,5,416.43,2082.15,1273.51,59.64,748.99
CUST-6177,ORD-361,2022-05-09,Europe,Low Value,4,287.9,1151.59,522.99,26.22,602.37
CUST-9932,ORD-362,2022-02-26,North America,High Value,4,66.74,266.94,184.7,21.2,61.05
CUST-9308,ORD-363,2022-06-30,Asia,Low Value,3,478.15,1434.46,921.11,69.36,443.99
CUST-6949,ORD-364,2022-09-03,Europe,Low Value,2,432.82,865.64,593.18,25.64,246.82
CUST-3838,ORD-365,2022-05-24,North America,Low Value,2,423.88,847.75,533.56,73.81,240.38
CUST-2150,ORD-366,2022-02-20,Africa,Low Value,1,208.07,208.07,118.66,32.5,56.92
CUST-8560,ORD-367,2023-01-03,Africa,Low Value,2,234.64,469.28,233.44,5.69,230.16
CUST-2931,ORD-368,2023-04-04,North America,High Value,5,77.44,387.19,224.21,49.41,113.56
CUST-2664,ORD-369,2022-08-06,Europe,Mid Value,3,470.18,1410.54,885.71,31.52,493.31
CUST-2081,ORD-370,2023-09-08,Asia,High Value,1,472.75,472.75,313.69,78.2,80.86
CUST-1512,ORD-371,2023-07-21,North America,Low Value,2,142.13,284.26,150.95,34.0,99.31
CUST-8805,ORD-372,2022-09-14,Europe,Mid Value,2,354.08,708.17,409.05,28.59,270.53
CUST-6237,ORD-373,2022-06-05,North America,Low Value,3,117.68,353.03,213.58,47.48,91.97
CUST-1559,ORD-374,2023-07-19,Europe,High Value,1,208.61,208.61,124.57,59.74,24.3
CUST-4672,ORD-375,2023-03-18,Africa,High Value,3,165.14,495.43,229.43,77.49,188.51
CUST-8404,ORD-376,2023-11-30,North America,Low Value,1,207.0,207.0,118.17,10.22,78.61
CUST-4343,ORD-377,2023-10-24,Asia,Low Value,2,168.31,336.61,219.56,36.46,80.59
CUST-5070,ORD-378,2023-12-24,North America,Mid Value,3,185.74,557.22,362.51,54.78,139.93
CUST-1580,ORD-379,2022-01-25,Africa,Mid Value,3,399.71,1199.13,691.64,5.37,502.12
CUST-8004,ORD-380,2023-10-26,Africa,Low Value,5,164.01,820.07,564.28,41.68,214.11
CUST-9130,ORD-381,2023-06-20,Europe,Mid Value,3,411.05,1233.16,809.64,65.49,358.03
CUST-4147,ORD-382,2022-03-01,Africa,Low Value,1,292.6,292.6,185.61,8.82,98.18
CUST-5249,ORD-383,2023-04-12,Europe,Low Value,5,394.61,1973.07,1142.21,30.54,800.32
CUST-2679,ORD-384,2023-03-10,Africa,Low Value,3,461.07,1383.2,826.7,35.07,521.44
CUST-4506,ORD-385,2022-03-07,Europe,High Value,3,86.44,259.33,131.17,58.72,69.44
CUST-8253,ORD-386,2023-07-19,Asia,Low Value,5,185.07,925.34,539.57,27.18,358.59
CUST-3744,ORD-387,2022-04-16,Europe,Low Value,2,46.67,93.34,54.27,23.47,15.59
CUST-6188,ORD-388,2022-04-06,Europe,Low Value,3,215.32,645.95,323.42,13.66,308.87
CUST-3141,ORD-389,2023-11-19,Asia,Mid Value,4,133.95,535.81,368.53,79.69,87.6
CUST-7617,ORD-390,2023-07-05,Europe,Low Value,2,294.41,588.81,300.99,40.37,247.44
CUST-3479,ORD-391,2022-06-17,Europe,High Value,3,396.03,1188.08,565.59,8.62,613.87
CUST-7484,ORD-392,2022-02-11,Asia,High Value,2,253.46,506.91,287.29,10.74,208.88
CUST-8421,ORD-393,2022-04-14,Africa,Low Value,1,180.14,180.14,111.96,14.6,53.58
CUST-5452,ORD-394,2022-07-23,North America,Low Value,2,93.23,186.45,93.0,20.88,72.57
CUST-6881,ORD-395,2023-06-04,Europe,Low Value,5,32.88,164.39,81.49,60.53,22.37
CUST-7665,ORD-396,2022-10-09,Africa,High Value,3,345.38,1036.15,534.0,46.9,455.25
CUST-3849,ORD-397,2022-02-12,North America,Mid Value,2,34.66,69.32,36.44,63.25,-30.37
CUST-8390,ORD-398,2022-04-20,Asia,Mid Value,4,462.0,1848.01,945.35,6.49,896.17
CUST-7905,ORD-399,2022-07-29,Europe,Low Value,1,305.23,305.23,173.27,24.88,107.08
CUST-3489,ORD-400,2022-02-18,Europe,Mid Value,1,189.58,189.58,86.18,35.41,67.99
CUST-5611,ORD-401,2022-04-25,Asia,High Value,2,40.12,80.24,37.86,37.18,5.2
CUST-3839,ORD-402,2022-06-04,Europe,Low Value,5,218.47,1092.37,690.75,9.02,392.6
CUST-9527,ORD-403,2023-10-11,North America,Mid Value,1,436.3,436.3,241.31,43.36,151.63
CUST-6878,ORD-404,2023-05-18,North America,Low Value,2,485.52,971.03,524.43,26.5,420.1
CUST-7303,ORD-405,2023-11-10,Asia,Low Value,2,60.77,121.53,55.01,19.36,47.16
CUST-1851,ORD-406,2023-12-12,Europe,High Value,1,393.03,393.03,206.16,55.34,131.53
CUST-2687,ORD-407,2022-03-12,Africa,High Value,2,144.01,288.02,188.74,11.29,87.99
CUST-7833,ORD-408,2023-06-03,Europe,Mid Value,2,202.13,404.26,216.32,70.03,117.92
CUST-3427,ORD-409,2023-12-13,Asia,High Value,4,282.88,1131.53,781.8,72.49,277.24
CUST-5000,ORD-410,2022-12-02,Africa,Low Value,2,497.47,994.94,544.72,29.42,420.81
CUST-6052,ORD-411,2022-03-08,North America,High Value,2,120.23,240.46,136.11,79.02,25.34
CUST-3738,ORD-412,2023-05-08,North America,Mid Value,5,82.64,413.2,268.77,35.09,109.33
CUST-6732,ORD-413,2023-10-12,Africa,Mid Value,1,305.59,305.59,212.62,77.17,15.8
CUST-6387,ORD-414,2022-08-01,Africa,Mid Value,5,429.46,2147.32,1165.78,79.02,902.52
CUST-9002,ORD-415,2022-06-30,Asia,High Value,3,331.14,993.43,476.83,67.02,449.58
CUST-6536,ORD-416,2023-09-05,Europe,High Value,5,186.84,934.18,542.54,14.36,377.28
CUST-4913,ORD-417,2023-08-22,North America,High Value,3,488.95,1466.85,877.09,48.83,540.93
CUST-2066,ORD-418,2023-11-28,Europe,High Value,3,497.62,1492.85,1029.86,59.89,403.09
CUST-8723,ORD-419,2023-08-26,North America,High Value,5,389.91,1949.56,1079.04,10.81,859.71
CUST-5380,ORD-420,2022-09-05,Europe,Mid Value,4,405.16,1620.64,766.08,72.02,782.54
CUST-5107,ORD-421,2022-08-02,North America,Mid Value,5,385.2,1926.02,1180.14,68.89,677.0
CUST-6726,ORD-422,2022-12-25,Europe,High Value,1,143.68,143.68,65.41,75.04,3.22
CUST-4373,ORD-423,2022-09-06,Asia,Low Value,5,92.13,460.63,256.28,43.57,160.79
CUST-9945,ORD-424,2023-09-30,North America,Mid Value,4,286.09,1144.36,632.16,29.32,482.88
CUST-3082,ORD-425,2023-05-31,Asia,Low Value,5,477.99,2389.95,1227.73,42.98,1119.25
CUST-9967,ORD-426,2022-03-29,North America,Low Value,4,441.58,1766.32,1220.66,59.7,485.96
CUST-7748,ORD-427,2023-10-25,North America,Mid Value,1,71.29,71.29,39.27,36.22,-4.19
CUST-1417,ORD-428,2022-06-25,North America,Low Value,2,47.36,94.71,63.8,31.38,-0.48
CUST-9306,ORD-429,2023-12-24,Europe,Low Value,4,439.41,1757.64,1017.28,10.78,729.58
CUST-9808,ORD-430,2023-03-02,North America,Mid Value,4,314.25,1256.99,823.5,38.54,394.95
CUST-4974,ORD-431,2023-08-26,Asia,Mid Value,4,166.07,664.3,373.9,34.47,255.93
CUST-4267,ORD-432,2023-12-04,Europe,High Value,1,289.65,289.65,202.14,54.75,32.76
CUST-1825,ORD-433,2022-03-22,Europe,Mid Value,3,126.4,379.2,231.32,37.91,109.98
CUST-8668,ORD-434,2022-05-18,North America,Low Value,4,474.54,1898.15,928.17,5.3,964.68
CUST-6745,ORD-435,2023-03-09,Africa,Mid Value,1,417.05,417.05,188.35,41.33,187.38
CUST-1412,ORD-436,2023-04-15,Europe,High Value,2,481.87,963.75,657.49,63.03,243.23
CUST-8543,ORD-437,2022-12-16,North America,Mid Value,4,109.79,439.15,273.02,75.9,90.23
CUST-8587,ORD-438,2022-05-06,Asia,Low Value,3,424.96,1274.89,607.58,19.47,647.84
CUST-1728,ORD-439,2022-11-05,Africa,Mid Value,1,288.94,288.94,183.73,36.69,68.52
CUST-8164,ORD-440,2022-08-18,Europe,Low Value,2,176.0,351.99,178.39,68.56,105.05
CUST-9867,ORD-441,2023-04-05,Africa,Mid Value,3,250.24,750.72,489.7,8.21,252.8
CUST-6988,ORD-442,2022-12-11,Europe,High Value,2,473.3,946.61,570.31,31.24,345.05
CUST-3504,ORD-443,2022-11-06,Africa,High Value,3,351.9,1055.69,507.7,49.33,498.66
CUST-3967,ORD-444,2022-01-20,Africa,Mid Value,5,192.76,963.8,450.8,30.69,482.3
CUST-3786,ORD-445,2023-07-15,Asia,Low Value,5,499.95,2499.76,1416.19,41.7,1041.87
CUST-2122,ORD-446,2023-10-09,Africa,High Value,5,185.96,929.78,636.18,75.43,218.17
CUST-5079,ORD-447,2023-06-25,Asia,Low Value,2,410.59,821.17,485.44,6.79,328.93
CUST-2571,ORD-448,2023-07-14,North America,Mid Value,5,396.5,1982.51,1268.36,10.84,703.3
CUST-6073,ORD-449,2023-04-22,Europe,High Value,1,367.0,367.0,208.23,19.77,139.01
CUST-6104,ORD-450,2022-09-26,Asia,High Value,1,341.33,341.33,186.37,33.87,121.09
CUST-3143,ORD-451,2022-01-03,Europe,Low Value,5,72.16,360.8,236.52,40.31,83.97
CUST-7806,ORD-452,2022-01-16,Asia,High Value,3,497.58,1492.74,844.66,7.75,640.33
CUST-8357,ORD-453,2023-08-29,Europe,Low Value,3,97.3,291.9,141.68,71.19,79.02
CUST-4440,ORD-454,2022-12-24,Asia,Low Value,2,306.14,612.29,317.55,61.89,232.84
CUST-4766,ORD-455,2023-10-08,Europe,Mid Value,3,139.59,418.77,247.22,25.1,146.45
CUST-6644,ORD-456,2022-05-13,North America,Low Value,4,101.01,404.05,222.49,24.26,157.31
CUST-3914,ORD-457,2022-11-08,Europe,High Value,3,288.54,865.63,468.82,6.92,389.89
CUST-5968,ORD-458,2023-04-27,North America,Low Value,1,421.45,421.45,260.11,34.93,126.4
CUST-6917,ORD-459,2023-06-28,North America,High Value,3,200.93,602.8,367.15,24.09,211.56
CUST-9787,ORD-460,2022-11-01,North America,Low Value,2,57.04,114.08,60.29,51.38,2.41
CUST-1728,ORD-461,2022-09-26,Africa,Mid Value,3,319.4,958.21,517.3,46.09,394.82
CUST-2365,ORD-462,2023-02-18,Europe,Mid Value,2,387.89,775.77,494.96,76.78,204.03
CUST-5492,ORD-463,2022-01-25,Africa,Low Value,4,162.12,648.48,441.18,64.64,142.66
CUST-1698,ORD-464,2022-11-12,Africa,Low Value,5,351.48,1757.42,933.28,11.06,813.07
CUST-8186,ORD-465,2023-07-25,Europe,Low Value,4,56.38,225.52,117.94,57.82,49.76
CUST-1395,ORD-466,2023-12-26,North America,Mid Value,1,193.49,193.49,99.9,13.03,80.55
CUST-8400,ORD-467,2023-10-30,Africa,Low Value,4,247.58,990.33,480.68,29.23,480.42
CUST-9082,ORD-468,2022-10-03,Africa,Low Value,4,395.34,1581.37,860.73,46.63,674.01
CUST-5171,ORD-469,2023-01-24,Asia,High Value,1,182.31,182.31,105.56,42.18,34.57
CUST-5360,ORD-470,2023-12-23,Europe,Mid Value,1,237.78,237.78,138.95,57.0,41.83
CUST-3502,ORD-471,2023-03-20,Africa,Mid Value,5,321.61,1608.05,1001.43,65.75,540.87
CUST-1717,ORD-472,2023-03-03,Europe,Low Value,5,319.56,1597.79,740.0,67.2,790.59
CUST-3782,ORD-473,2022-02-26,Europe,Low Value,3,268.52,805.57,475.57,9.38,320.63
CUST-5946,ORD-474,2023-11-28,Africa,High Value,2,177.67,355.34,182.55,53.12,119.66
CUST-6486,ORD-475,2023-07-20,Europe,Low Value,1,341.56,341.56,174.12,77.1,90.34
CUST-9335,ORD-476,2023-12-22,North America,Mid Value,4,421.83,1687.34,1092.43,61.63,533.28
CUST-5980,ORD-477,2023-01-03,Africa,High Value,4,93.83,375.32,183.3,43.99,148.03
CUST-8266,ORD-478,2022-12-08,Africa,Mid Value,5,183.42,917.11,488.15,79.89,349.06
CUST-5491,ORD-479,2022-10-31,Africa,Low Value,2,341.0,682.0,415.62,8.3,258.08
CUST-8192,ORD-480,2023-01-09,Asia,High Value,1,382.77,382.77,233.77,11.61,137.39
CUST-6588,ORD-481,2022-04-22,Asia,Mid Value,5,395.1,1975.5,912.73,62.61,1000.17
CUST-8651,ORD-482,2022-01-06,Asia,Mid Value,2,333.57,667.14,312.32,46.23,308.59
CUST-4636,ORD-483,2023-12-04,Asia,Mid Value,1,249.57,249.57,153.2,14.33,82.04
CUST-2167,ORD-484,2022-10-06,Africa,Low Value,4,329.98,1319.94,908.5,33.15,378.29
CUST-2062,ORD-485,2023-01-17,North America,Low Value,4,84.82,339.29,237.37,9.82,92.09
CUST-3156,ORD-486,2022-01-13,Europe,Low Value,5,119.73,598.63,417.11,44.48,137.04
CUST-8860,ORD-487,2022-10-30,Europe,Low Value,2,465.21,930.43,500.47,12.81,417.15
CUST-6161,ORD-488,2023-07-10,Africa,Mid Value,4,462.64,1850.57,944.63,5.52,900.42
CUST-6305,ORD-489,2023-09-09,North America,High Value,2,367.46,734.93,348.84,29.18,356.9
CUST-7541,ORD-490,2022-06-09,Europe,Low Value,5,176.98,884.91,470.29,22.54,392.08
CUST-5729,ORD-491,2022-06-03,North America,High Value,3,331.44,994.33,516.27,32.16,445.9
CUST-8330,ORD-492,2022-06-30,Africa,Mid Value,2,350.14,700.28,416.11,31.28,252.89
CUST-6334,ORD-493,2023-06-10,Asia,Low Value,2,267.26,534.51,289.81,52.25,192.45
CUST-9924,ORD-494,2022-06-29,North America,Mid Value,5,379.29,1896.46,963.18,56.0,877.28
CUST-5330,ORD-495,2023-01-12,Europe,Low Value,3,34.25,102.75,61.98,14.55,26.23
CUST-9010,ORD-496,2022-06-17,Europe,Low Value,4,142.99,571.94,303.57,41.65,226.73
CUST-7801,ORD-497,2022-08-02,Europe,High Value,1,401.34,401.34,216.08,71.69,113.57
CUST-5846,ORD-498,2022-05-30,Asia,Mid Value,5,470.58,2352.88,1410.81,16.13,925.94
CUST-7731,ORD-499,2022-01-16,North America,Mid Value,1,440.52,440.52,211.25,77.52,151.75
CUST-8241,ORD-500,2022-04-01,North America,Mid Value,3,363.92,1091.75,702.61,6.45,382.69
CUST-1953,ORD-501,2022-04-30,Europe,High Value,3,99.44,298.32,206.24,12.48,79.59
CUST-3539,ORD-502,2022-09-10,North America,High Value,2,196.99,393.97,225.63,18.32,150.02
CUST-8056,ORD-503,2022-03-01,Europe,Mid Value,1,44.1,44.1,26.02,40.23,-22.15
CUST-2542,ORD-504,2022-09-23,North America,Mid Value,1,327.13,327.13,178.67,27.44,121.03
CUST-6293,ORD-505,2023-02-13,Asia,Low Value,3,235.93,707.8,487.8,36.36,183.64
CUST-2191,ORD-506,2022-01-31,Asia,Low Value,1,295.05,295.05,142.58,75.56,76.91
CUST-7313,ORD-507,2022-01-21,Africa,High Value,4,490.09,1960.36,1280.86,30.6,648.89
CUST-7938,ORD-508,2023-08-16,Africa,Low Value,3,213.08,639.24,391.6,68.61,179.03
CUST-3681,ORD-509,2022-10-16,Africa,Mid Value,2,167.22,334.44,216.68,10.46,107.31
CUST-2540,ORD-510,2023-06-27,North America,Mid Value,2,92.29,184.58,126.92,65.9,-8.24
CUST-7172,ORD-511,2023-05-13,Asia,Low Value,2,88.93,177.87,102.1,72.62,3.15
CUST-6541,ORD-512,2023-04-19,Asia,Low Value,1,268.92,268.92,140.4,26.37,102.14
CUST-2365,ORD-513,2023-02-09,Asia,High Value,3,379.63,1138.89,734.44,46.03,358.41
CUST-9691,ORD-514,2023-07-02,Europe,Low Value,2,290.94,581.88,384.71,19.04,178.14
CUST-9702,ORD-515,2022-05-12,North America,High Value,3,439.18,1317.54,818.94,11.81,486.79
CUST-8494,ORD-516,2022-11-20,North America,Low Value,1,171.62,171.62,113.65,62.78,-4.82
CUST-5312,ORD-517,2022-05-12,Africa,Low Value,4,305.62,1222.49,773.32,52.24,396.93
CUST-2324,ORD-518,2023-06-05,Europe,Low Value,4,337.4,1349.58,930.36,61.42,357.81
CUST-4141,ORD-519,2022-01-30,Europe,Low Value,4,154.73,618.93,366.82,37.98,214.13
CUST-8419,ORD-520,2023-09-19,Asia,Mid Value,1,210.23,210.23,114.6,23.72,71.91
CUST-4486,ORD-521,2022-10-28,Africa,Mid Value,2,303.65,607.3,376.61,37.01,193.68
CUST-2810,ORD-522,2022-01-04,North America,Mid Value,1,30.05,30.05,14.04,9.86,6.15
CUST-7588,ORD-523,2022-11-21,Europe,Low Value,3,445.57,1336.72,768.08,26.26,542.38
CUST-3923,ORD-524,2023-05-24,Asia,High Value,4,73.31,293.24,188.66,27.31,77.27
CUST-6301,ORD-525,2022-08-25,North America,Low Value,3,42.83,128.48,63.24,58.59,6.65
CUST-5186,ORD-526,2023-06-19,Asia,Mid Value,1,123.22,123.22,67.78,8.99,46.45
CUST-9905,ORD-527,2022-01-16,North America,High Value,5,261.11,1305.56,701.83,23.4,580.33
CUST-6977,ORD-528,2023-06-18,Asia,High Value,5,177.77,888.87,474.43,25.75,388.7
CUST-5268,ORD-529,2023-08-07,North America,Mid Value,1,231.27,231.27,141.69,46.35,43.23
CUST-5748,ORD-530,2023-03-22,Africa,Low Value,2,60.45,120.9,69.44,23.35,28.11
CUST-5849,ORD-531,2023-05-18,North America,High Value,3,131.89,395.67,256.92,14.93,123.82
CUST-4709,ORD-532,2022-08-18,North America,High Value,1,66.88,66.88,31.06,24.35,11.47
CUST-7619,ORD-533,2022-04-17,North America,Mid Value,1,130.26,130.26,73.4,36.64,20.22
CUST-9647,ORD-534,2023-12-21,Asia,High Value,5,357.59,1787.94,810.83,44.41,932.7
CUST-4072,ORD-535,2023-01-24,Europe,High Value,4,296.14,1184.56,598.46,7.74,578.36
CUST-7530,ORD-536,2023-12-21,North America,High Value,4,180.31,721.22,464.36,28.24,228.63
CUST-1504,ORD-537,2022-09-20,North America,Low Value,2,145.39,290.78,138.56,62.31,89.91
CUST-2214,ORD-538,2023-07-17,Africa,Low Value,2,498.81,997.63,475.26,49.82,472.54
CUST-2531,ORD-539,2022-03-06,North America,Mid Value,2,388.58,777.15,427.71,39.2,310.24
CUST-8576,ORD-540,2022-09-22,Africa,Low Value,5,414.58,2072.91,1335.44,38.97,698.49
CUST-1823,ORD-541,2022-12-04,North America,High Value,1,32.66,32.66,19.9,32.67,-19.92
